MedInc,HouseAge,AveRooms,target
3.4208,22.0,3.929368029739777,2.9
7.3081,27.0,7.290393013100437,4.646
6.6049,16.0,8.853061224489796,3.126
3.7147,4.0,4.367857142857143,1.375
5.0,32.0,5.80078125,2.759
2.0411,24.0,4.186346863468635,1.0
1.6557,10.0,3.8623024830699775,0.654
4.3981,12.0,6.28046421663443,2.028
3.0819,32.0,5.370018975332068,2.146
3.4327,52.0,5.126760563380282,2.545
2.7875,49.0,3.571608040201005,2.173
4.2061,16.0,3.4104938271604937,2.536
2.7734,34.0,3.0472103004291844,1.411
4.9904,5.0,7.843010752688172,1.541
2.6417,35.0,4.232558139534884,0.989
5.795,22.0,7.139720558882235,3.323
1.8984,19.0,4.306513409961686,0.543
2.2138,49.0,5.058375634517766,1.198
3.6362,6.0,4.871772805507745,1.065
5.6874,16.0,7.757009345794392,2.027
3.8792,22.0,4.715254237288136,2.182
2.2188,20.0,5.739795918367347,1.063
1.9034,27.0,4.766666666666667,0.496
4.5909,16.0,5.475877192982456,2.418
1.6136,14.0,9.316931982633864,0.674
5.4288,6.0,6.50625,1.678
3.7667,27.0,7.305555555555555,0.95
5.1261,20.0,6.137404580152672,1.588
5.0056,30.0,3.0,1.625
1.3302,38.0,4.37958115183246,0.622
4.4387,20.0,5.563876651982379,1.9
2.6591,24.0,5.244299674267101,0.828
5.3661,10.0,5.762452107279693,1.958
4.2375,38.0,5.897674418604651,0.786
3.375,25.0,4.194174757281553,1.337
2.3269,34.0,4.494623655913978,0.508
0.7526,5.0,2.5796610169491525,1.625
8.4045,7.0,7.63523372061605,4.511
1.6505,50.0,3.8387650085763294,1.25
4.4063,13.0,28.75728155339806,1.558
5.2129,34.0,5.937190082644628,1.934
3.1061,19.0,5.490066225165563,1.102
2.2442,42.0,4.795258620689655,1.667
2.875,39.0,3.8655256723716382,2.135
4.7426,16.0,6.240196078431373,1.606
2.369,29.0,4.030534351145038,1.734
7.2519,33.0,7.526515151515151,2.166
3.1042,14.0,5.437837837837838,1.52
3.2757,24.0,4.708226221079691,1.86
2.1397,32.0,3.5943060498220643,1.453
3.7546,28.0,5.756613756613756,1.353
2.125,17.0,6.876785714285714,0.717
2.7377,29.0,6.276716206652512,0.283
2.7432,35.0,4.695652173913044,1.352
3.712,21.0,6.373333333333333,1.39
12.9758,24.0,8.735401459854014,5.00001
3.2434,42.0,5.401503759398496,1.799
5.2326,16.0,5.045180722891566,1.883
4.7375,32.0,5.553030303030303,4.319
3.5278,48.0,5.09811320754717,3.398
5.98,22.0,6.586469534050179,2.45
4.6978,24.0,5.663313212608987,2.403
4.0865,30.0,5.132743362831858,2.037
7.2986,24.0,6.424817518248175,5.00001
6.7962,4.0,6.205936920222634,3.291
1.4167,25.0,2.200278164116829,2.0
10.2264,45.0,3.1666666666666665,1.375
3.3989,25.0,3.8832913518052057,4.85
3.2778,13.0,6.469064748201439,1.488
4.2045,16.0,7.266129032258065,1.209
2.5259,35.0,4.567398119122257,2.402
4.375,27.0,5.205741626794258,2.125
2.4632,24.0,2.7470389170896783,2.167
1.4952,42.0,5.00990099009901,0.698
7.5412,16.0,7.033333333333333,3.921
3.522,28.0,4.065241844769404,1.903
4.2471,4.0,5.816950633464395,1.621
2.824,36.0,4.467775467775468,1.679
2.9792,49.0,4.113553113553113,3.5
4.9517,29.0,5.979343863912515,3.079
3.1912,33.0,5.288753799392097,3.198
4.0238,15.0,3.849056603773585,1.825
3.9792,33.0,7.193243243243243,4.68
5.1067,40.0,6.353430353430354,2.473
7.4382,11.0,10.822651448639157,3.531
2.6146,37.0,5.589108910891089,2.432
3.0461,40.0,4.007473841554559,2.643
13.2935,27.0,7.607142857142857,5.00001
4.7609,25.0,5.415143603133159,3.78
2.3,16.0,4.498084291187739,1.333
2.6452,18.0,5.108433734939759,1.542
13.3036,50.0,7.660766961651918,5.00001
3.3067,17.0,4.849181360201511,1.219
5.0232,30.0,6.2685589519650655,2.539
2.9899,52.0,4.050964187327824,4.065
5.6454,52.0,5.086142322097379,5.00001
2.1975,41.0,5.373801916932908,0.735
3.8586,34.0,5.385126162018592,1.36
4.575,16.0,4.690987124463519,2.25
5.1784,12.0,6.25,2.54
3.7262,52.0,5.631578947368421,1.669
2.45,42.0,3.624521072796935,1.32
3.6516,20.0,5.757225433526012,1.305
4.9643,34.0,5.059183673469388,3.179
3.6169,28.0,4.111702127659575,2.57
8.8178,27.0,7.472035794183445,5.00001
3.9792,42.0,5.263513513513513,1.938
3.4044,48.0,5.093085106382978,1.179
8.0784,52.0,6.882191780821918,3.203
2.0,5.0,4.572668112798264,0.83
2.2094,20.0,4.9384372533543806,0.837
2.6165,34.0,4.593167701863354,1.009
5.592,35.0,6.700374531835206,2.399
1.9875,19.0,6.6375,3.25
2.4398,52.0,4.794336810730253,1.631
2.4884,43.0,4.202321724709784,1.305
3.0625,32.0,3.9303482587064678,1.428
2.7734,23.0,5.102827763496144,1.168
5.1708,33.0,5.755813953488372,1.585
2.4792,24.0,3.4547038327526134,2.0
5.1194,18.0,6.477037037037037,2.478
2.976,52.0,4.743589743589744,4.051
3.4722,40.0,4.944649446494465,1.354
7.6091,43.0,5.640506329113924,4.385
3.5341,42.0,4.233766233766234,1.675
2.1905,17.0,4.7973856209150325,0.618
3.875,33.0,4.509090909090909,1.651
1.5652,38.0,3.161290322580645,1.231
3.215,19.0,4.837931034482758,1.046
1.8633,17.0,4.514851485148514,1.094
2.037,28.0,5.418269230769231,0.72
3.8913,40.0,5.666666666666667,1.263
4.2083,44.0,4.924050632911392,1.683
6.5891,17.0,7.254464285714286,3.288
7.521,19.0,5.804920913884007,3.404
2.8631,20.0,4.401209677419355,1.697
2.2723,36.0,5.071161048689139,0.788
5.5379,42.0,5.689542483660131,4.105
1.689,31.0,3.800711743772242,1.026
4.4602,14.0,5.836215666327568,1.345
4.7228,36.0,5.41743119266055,1.838
2.5,18.0,4.136363636363637,1.125
0.536,16.0,4.5,3.5
5.1733,28.0,6.519630484988452,1.981
3.6389,45.0,5.830508474576271,1.866
1.7279,42.0,5.438095238095238,0.523
4.3036,32.0,5.375621890547263,1.914
4.7625,35.0,5.303941908713693,2.813
1.1944,44.0,5.046511627906977,0.575
4.3636,15.0,3.7943548387096775,1.484
3.2717,36.0,5.236180904522613,1.307
7.2494,6.0,7.60075329566855,3.365
7.2988,37.0,9.166666666666666,5.00001
2.3523,28.0,5.206896551724138,0.947
2.0875,25.0,3.933641975308642,0.831
4.3654,31.0,5.155555555555556,2.238
3.3062,11.0,5.051420838971583,1.585
4.2206,40.0,5.164835164835165,1.78
4.0526,36.0,5.639506172839506,1.045
6.3974,29.0,5.9934533551554825,4.1
6.6178,44.0,6.83955223880597,5.00001
2.325,35.0,3.163265306122449,1.615
5.7476,19.0,8.04535637149028,2.486
3.6,22.0,4.851449275362318,0.832
7.2648,14.0,7.298913043478261,3.632
5.6437,52.0,5.545774647887324,3.12
6.6073,17.0,6.771498771498772,2.581
2.5417,15.0,5.626666666666667,0.922
2.5139,52.0,3.6038781163434903,1.9
2.0288,18.0,4.3487544483985765,1.167
6.6988,26.0,7.2,3.825
3.2596,33.0,5.017656500802568,1.03
4.2099,21.0,6.283464566929134,1.387
4.2788,10.0,5.375,1.25
2.3438,26.0,4.54183266932271,0.723
3.875,40.0,4.138263665594855,3.213
3.1176,10.0,5.214452214452215,1.265
3.7198,13.0,5.692156862745098,1.129
5.0796,36.0,6.025125628140704,3.734
8.9728,39.0,7.013201320132013,5.00001
3.3906,27.0,5.074324324324325,2.372
4.25,39.0,5.925764192139738,2.003
4.6781,52.0,5.3997493734335835,5.00001
7.6832,11.0,7.26775956284153,3.198
3.2649,17.0,3.835221421215242,2.021
6.868,13.0,7.075,3.373
4.5478,45.0,5.884,1.88
1.8438,17.0,3.2734375,0.725
2.5913,42.0,3.5493716337522443,1.516
5.1893,34.0,6.307865168539326,4.203
3.0,35.0,5.040697674418604,1.606
3.599,43.0,5.451263537906137,1.765
3.3654,23.0,6.375,2.25
3.6087,10.0,6.317073170731708,1.821
3.575,44.0,5.138297872340425,2.922
8.8793,52.0,8.972868217054264,4.103
3.5541,14.0,6.0,1.918
3.0219,29.0,5.890939597315437,2.217
3.3393,26.0,4.122270742358078,1.686
6.2558,16.0,6.140540540540541,1.463
1.5455,13.0,5.822222222222222,0.55
2.4555,15.0,6.177033492822966,0.556
2.3224,29.0,5.186915887850467,0.562
2.1875,37.0,4.932773109243698,1.759
5.0621,25.0,7.461016949152542,3.865
2.5682,36.0,5.44,1.091
3.2315,35.0,6.698757763975156,1.369
4.0385,33.0,5.027863777089784,1.676
4.4821,42.0,5.481684981684982,2.524
2.1411,10.0,10.529500756429652,1.364
5.1626,40.0,6.067193675889328,4.327
4.9079,23.0,5.707509881422925,2.738
4.0,36.0,5.101769911504425,1.92
4.8229,23.0,6.351618705035971,1.926
3.9265,31.0,5.062857142857143,1.62
2.7787,47.0,4.75,0.56
6.3875,10.0,6.68417104276069,3.107
5.1545,37.0,4.540372670807454,4.184
3.1875,18.0,5.0482374768089056,1.761
2.3,25.0,5.828178694158075,1.328
2.625,42.0,3.930817610062893,0.654
1.9385,28.0,3.6,1.232
4.763,11.0,5.184824902723736,2.327
3.0134,41.0,3.9130434782608696,1.281
1.7994,42.0,4.7785388127853885,0.587
3.0963,23.0,4.961038961038961,1.569
2.9312,25.0,4.5,2.201
0.9196,52.0,1.550408719346049,1.375
3.0893,22.0,3.859300476947536,2.056
5.7579,17.0,5.981969486823855,2.318
5.2319,38.0,6.11734693877551,5.00001
2.1287,13.0,3.8755656108597285,0.586
3.175,18.0,5.6272965879265096,1.185
2.2981,26.0,3.6598290598290597,1.777
3.2447,52.0,3.5267857142857144,5.00001
5.1909,24.0,5.949206349206349,3.902
3.6771,31.0,4.705263157894737,1.415
3.6,43.0,5.109756097560975,1.794
2.5947,29.0,3.217815741305674,1.773
4.6225,13.0,6.115695067264574,2.265
3.6413,15.0,5.487128712871288,1.085
3.2037,33.0,3.8896434634974533,1.635
3.3611,36.0,5.911764705882353,0.798
2.625,13.0,6.401486988847584,1.375
2.2448,40.0,5.005221932114883,1.75
4.6133,29.0,5.5625,5.00001
0.9637,29.0,3.2434210526315788,1.6
3.0156,38.0,3.5866558177379986,3.0
3.9352,25.0,5.071492403932083,2.329
6.2917,14.0,7.310262529832936,2.247
2.575,20.0,4.788018433179723,0.699
3.8068,19.0,5.214285714285714,2.016
3.3333,45.0,4.594132029339853,2.547
5.021,23.0,5.4485981308411215,2.522
3.5,33.0,4.48,1.83
2.1036,42.0,5.059859154929577,0.883
2.7652,13.0,4.670020120724346,0.956
2.625,33.0,3.9642857142857144,1.787
8.9088,7.0,8.014003294892916,4.153
2.525,26.0,3.3160377358490565,1.555
6.7821,16.0,7.516372795969773,2.659
4.05,33.0,5.556400506970849,1.347
3.3629,8.0,4.115044247787611,1.375
7.8711,34.0,7.923287671232877,5.00001
1.6081,35.0,3.354131534569983,2.889
3.4426,22.0,5.794594594594595,1.024
5.5,35.0,6.60625,2.414
4.1652,37.0,5.205673758865248,1.582
4.6315,16.0,6.366520787746171,2.775
3.099,27.0,4.191122071516646,1.666
2.3942,42.0,4.329787234042553,1.232
3.8698,19.0,4.386243386243386,5.00001
2.0278,33.0,5.458149779735683,0.588
5.4171,52.0,6.764705882352941,2.92
2.3935,14.0,4.762195121951219,1.25
3.6667,26.0,6.122340425531915,1.663
2.4012,18.0,5.234793187347932,0.797
2.9432,49.0,6.029315960912052,1.035
4.6406,50.0,6.1,5.00001
1.7391,18.0,3.1094890510948905,1.25
4.0,52.0,5.269035532994923,3.75
4.8,34.0,5.223880597014926,1.927
4.3882,52.0,5.125964010282776,2.236
3.3906,15.0,4.023611111111111,3.037
2.9798,17.0,5.530487804878049,2.048
2.6369,5.0,5.381526104417671,1.1
5.0325,30.0,6.097222222222222,2.382
3.625,52.0,3.973568281938326,1.25
5.6062,26.0,6.017429193899782,2.268
2.6895,30.0,5.091379310344828,1.5
5.6629,33.0,5.556053811659193,1.867
2.3724,27.0,3.2284644194756553,1.542
4.036,5.0,13.885901162790697,1.585
2.0353,32.0,4.706855791962175,1.136
5.4024,47.0,4.906716417910448,2.53
3.6788,5.0,5.04269801980198,1.788
1.925,41.0,4.012422360248447,1.352
5.575,10.0,6.247572815533981,1.322
1.398,14.0,5.654223968565815,1.038
1.7213,44.0,4.894353369763206,0.616
3.6769,31.0,4.23489932885906,4.5
2.2544,24.0,3.9936974789915967,1.219
2.9709,44.0,4.234610917537747,2.25
4.9097,17.0,5.365853658536586,2.41
6.0,40.0,5.990196078431373,3.842
3.6125,36.0,4.969957081545064,1.225
4.1875,16.0,4.22457627118644,2.664
2.2045,41.0,5.122222222222222,0.418
3.3611,42.0,4.326164874551972,1.176
4.2,35.0,4.372093023255814,1.813
6.1185,26.0,7.069343065693431,1.792
3.1324,19.0,29.248648648648647,1.32
6.5513,16.0,6.774683544303797,3.504
5.3508,25.0,5.39493670886076,4.091
4.1993,23.0,6.069252077562327,2.145
2.8493,23.0,5.090311986863711,1.961
2.0398,46.0,4.911528150134048,0.881
3.7527,38.0,4.410596026490066,1.619
7.333,23.0,7.811188811188811,3.372
4.2297,47.0,3.8737419945105214,4.25
2.1827,52.0,4.344230769230769,1.888
6.939,40.0,7.075794621026895,3.72
2.925,26.0,5.283524904214559,1.814
1.0568,16.0,7.8427672955974845,0.75
5.1047,9.0,6.528042328042328,1.579
5.5599,26.0,6.21608040201005,2.341
3.5521,19.0,3.453801169590643,2.9
3.925,12.0,6.089795918367347,1.185
3.3627,25.0,4.272840016535759,1.979
3.4792,13.0,4.914163090128755,1.076
2.0074,20.0,5.284327323162275,0.669
15.0001,52.0,8.0,5.00001
3.05,17.0,5.493449781659389,1.216
1.3922,23.0,5.07624633431085,0.495
7.0808,4.0,6.423324150596878,3.412
3.0625,33.0,4.338028169014085,1.658
2.0284,52.0,4.511904761904762,1.016
7.1155,52.0,8.82213438735178,5.00001
4.2917,33.0,5.245136186770428,1.612
4.5699,36.0,5.598173515981735,1.708
2.5125,52.0,3.7231503579952268,2.708
2.5821,20.0,3.5811051693404634,1.25
1.4455,35.0,4.9621380846325165,0.541
3.2307,25.0,3.757716049382716,1.884
1.9355,10.0,5.13655462184874,0.683
4.0156,48.0,3.63680387409201,5.00001
3.6042,14.0,18.846938775510203,1.375
3.6111,15.0,5.0,1.963
2.9621,52.0,3.9790794979079496,1.75
4.3826,9.0,6.631578947368421,1.466
3.0208,44.0,6.223021582733813,0.637
4.381,32.0,5.3627760252365935,2.387
5.5337,52.0,5.188940092165899,3.72
2.6012,21.0,6.0398550724637685,0.922
8.2934,34.0,7.006688963210703,5.00001
5.1104,30.0,5.280442804428044,2.781
4.0625,44.0,4.822107081174439,2.728
5.9275,37.0,5.829411764705882,3.369
2.2375,19.0,4.742105263157895,0.643
4.1172,37.0,5.256613756613756,1.765
2.7118,25.0,3.8410041841004183,2.817
2.2267,25.0,3.2448979591836733,1.898
5.128,25.0,6.045180722891566,0.996
3.5481,44.0,5.248847926267281,2.031
2.7188,17.0,6.633228840125392,1.131
2.0643,37.0,3.7511210762331837,2.467
4.1366,10.0,4.38388625592417,1.588
3.3567,8.0,5.367123287671233,1.291
2.2833,39.0,4.3143939393939394,0.858
2.7125,40.0,4.7478991596638656,1.5
2.875,43.0,4.779467680608365,2.806
4.7679,25.0,4.275132275132275,1.731
4.375,29.0,5.481389578163772,3.412
4.3083,36.0,6.277292576419214,2.693
1.6331,34.0,2.283471837488458,1.625
4.2125,16.0,5.820253164556962,1.483
4.4107,17.0,6.426966292134831,1.516
4.918,36.0,6.169491525423729,2.252
6.6458,31.0,5.965986394557823,2.855
4.1375,28.0,6.105162523900574,1.283
3.4868,27.0,3.139963167587477,1.656
0.9751,48.0,4.204761904761905,0.955
3.7115,20.0,6.091549295774648,1.819
6.5372,52.0,7.166666666666667,3.94
4.1148,52.0,4.803076923076923,4.578
2.639,39.0,4.034416826003824,2.425
1.4817,6.0,4.443645083932854,0.72
5.6485,26.0,7.629787234042553,1.295
4.5554,15.0,5.761172513214801,2.783
1.7427,32.0,4.757575757575758,0.606
2.59,45.0,5.471111111111111,2.118
2.5363,16.0,5.279411764705882,0.863
1.6531,30.0,3.700356718192628,1.185
1.642,24.0,3.707509881422925,0.325
4.2875,17.0,5.235514018691589,1.348
4.9219,35.0,6.15406162464986,1.929
2.75,27.0,3.296979865771812,3.273
3.11,40.0,5.368085106382979,1.857
1.7014,37.0,2.932,1.232
5.0941,3.0,6.998985801217039,1.437
3.7973,4.0,4.860127157129882,1.813
1.6929,40.0,4.521994134897361,0.559
6.1388,30.0,5.93026941362916,3.024
2.2019,13.0,4.333333333333333,1.342
2.0242,36.0,4.967105263157895,0.65
4.7019,48.0,4.873949579831932,4.111
3.0568,19.0,4.267898383371825,1.903
2.875,2.0,5.624161073825503,2.375
5.5121,16.0,6.051612903225807,2.241
5.5601,4.0,7.220008478168715,2.137
2.3173,30.0,6.115942028985507,0.865
4.0993,5.0,5.4324324324324325,0.83
4.6326,29.0,4.7828125,1.952
4.1483,25.0,5.678420310296191,1.812
3.675,52.0,4.851351351351352,2.699
2.0313,17.0,6.060728744939271,0.694
2.8281,33.0,4.204761904761905,1.036
5.3398,36.0,5.814220183486238,2.609
1.6815,22.0,3.923404255319149,2.188
1.837,27.0,4.152487961476726,1.75
7.0215,6.0,6.534090909090909,2.571
2.7813,19.0,5.310476190476191,1.203
2.4875,26.0,4.556476683937824,0.9
4.0878,22.0,4.3347921225382935,1.537
4.252,31.0,3.9782958199356915,4.367
2.1154,8.0,4.288659793814433,1.172
2.489,51.0,4.1653944020356235,1.191
1.6785,12.0,4.485285101164929,1.531
4.9063,15.0,6.013363028953229,1.598
2.0185,9.0,2.0420499342969776,1.417
3.4107,42.0,3.929606625258799,2.333
4.0924,37.0,4.990338164251208,1.884
2.5592,37.0,4.733974358974359,0.703
3.5329,31.0,4.5,1.874
2.9844,50.0,5.260869565217392,1.799
3.9079,52.0,4.8173515981735155,3.7
4.2768,21.0,5.487870619946092,1.814
3.1679,21.0,5.080962800875273,1.1
4.7083,33.0,5.354901960784313,4.201
4.3281,52.0,5.3812154696132595,2.365
1.1903,13.0,4.406914893617022,0.632
2.7857,36.0,4.894230769230769,2.917
1.4034,52.0,3.5671641791044775,0.903
1.8975,36.0,5.052863436123348,0.609
3.155,25.0,5.411589895988113,2.054
4.5521,35.0,4.375634517766497,2.638
7.8031,18.0,7.1535087719298245,2.672
7.6166,16.0,7.210412147505423,2.604
4.05,35.0,4.074742268041237,4.231
6.8695,27.0,6.567357512953368,3.194
1.6111,26.0,3.6561338289962824,0.543
2.6364,22.0,3.5874125874125875,2.711
2.3657,19.0,5.405797101449275,0.94
1.2857,36.0,3.7245762711864407,0.993
4.7386,36.0,5.981081081081081,1.864
2.8169,29.0,4.266558966074314,1.651
6.1288,18.0,8.154545454545454,3.5
5.8587,52.0,5.885922330097087,4.947
5.7204,15.0,6.553191489361702,3.441
3.0101,12.0,4.74845869297164,1.163
2.5737,30.0,4.685328185328185,0.769
4.5052,32.0,4.636363636363637,1.708
3.05,34.0,4.499207606973059,1.213
5.1534,19.0,5.6280373831775705,2.328
3.3621,34.0,5.16271186440678,3.772
3.5096,23.0,3.9393305439330546,3.964
3.7258,32.0,5.244736842105263,1.819
1.942,31.0,4.3116057233704295,0.862
2.0673,27.0,4.039660056657223,1.188
4.2273,13.0,7.205438066465256,2.952
4.3571,35.0,4.975903614457831,1.998
3.1429,32.0,5.989510489510489,1.716
5.1024,28.0,5.210743801652892,3.127
5.1185,15.0,6.2020905923344944,1.853
2.5703,38.0,3.6200980392156863,1.786
2.4596,35.0,2.872549019607843,1.547
2.425,17.0,3.1600877192982457,1.717
3.6629,33.0,5.383084577114428,3.532
2.375,37.0,4.1440677966101696,3.404
5.1099,26.0,5.7664092664092665,2.131
4.5938,5.0,5.767141009055627,1.265
2.2132,46.0,4.687344913151365,0.766
1.6121,41.0,3.5617433414043584,1.714
4.3232,28.0,3.732021196063588,3.162
3.3785,44.0,4.395833333333333,1.849
2.6074,17.0,4.43801652892562,1.375
2.5195,23.0,3.331476323119777,1.369
6.2702,10.0,6.608108108108108,3.455
4.5461,33.0,5.0296495956873315,2.138
4.8224,27.0,5.825072886297376,1.155
5.2527,25.0,6.770491803278689,1.306
2.125,31.0,5.714285714285714,3.75
6.7082,30.0,6.68,5.00001
13.4883,4.0,8.434426229508198,5.00001
7.0352,24.0,7.867579908675799,2.996
1.7199,17.0,2.518,1.75
5.1437,4.0,4.96480743691899,2.994
3.6298,19.0,5.558320373250389,2.421
6.0358,32.0,5.475352112676056,2.601
2.3599,36.0,4.771971496437055,1.684
3.8657,31.0,4.3664335664335665,2.984
2.6019,31.0,3.829145728643216,2.5
2.2262,52.0,4.55379746835443,1.299
3.2448,20.0,4.204528853177502,2.212
1.7805,32.0,4.199831365935919,0.769
2.6944,36.0,5.333333333333333,0.753
3.1746,22.0,3.665924276169265,3.488
4.0391,52.0,6.2439024390243905,3.327
4.0579,5.0,4.876513317191283,1.671
1.7778,52.0,4.450704225352113,0.769
1.9556,44.0,4.975077881619938,0.933
2.3043,28.0,3.590909090909091,1.775
2.5382,33.0,4.67095115681234,1.036
2.4459,17.0,3.82487922705314,0.858
2.2981,46.0,4.5846867749419955,1.121
6.3721,12.0,7.617157490396927,2.415
4.9955,33.0,6.061784897025172,2.168
3.1373,23.0,3.752241238793806,2.631
4.8953,21.0,5.395806028833552,2.895
4.6207,35.0,4.955684007707129,3.041
1.9041,30.0,4.49738219895288,1.051
3.0,14.0,3.45422943221321,1.786
3.5819,36.0,4.826498422712934,2.319
2.9205,35.0,4.728758169934641,1.431
4.525,36.0,4.590909090909091,1.613
5.4088,39.0,6.543165467625899,4.573
2.5474,13.0,8.21376811594203,0.784
3.5242,33.0,5.125641025641026,1.214
2.2024,5.0,4.098984771573604,1.372
4.506,26.0,5.500676589986468,2.4
2.3882,47.0,4.364085667215815,1.377
5.1412,18.0,6.429672447013488,3.158
4.7426,19.0,5.871428571428571,2.631
2.6402,43.0,3.707317073170732,1.857
4.7019,14.0,6.466409266409267,1.911
1.6829,7.0,4.736334405144695,0.802
3.0,16.0,41.333333333333336,1.75
5.0524,18.0,5.187869822485207,2.698
4.875,5.0,7.101721439749609,1.634
2.5953,15.0,7.053497942386831,0.675
4.3687,33.0,5.703862660944206,1.287
9.08,18.0,8.925619834710744,5.00001
7.2217,28.0,7.304721030042918,5.00001
2.724,8.0,4.655502392344498,1.393
4.0469,6.0,5.962264150943396,1.624
4.6098,24.0,5.4555837563451774,2.904
0.4999,36.0,2.5,1.625
2.9881,28.0,4.346055979643766,1.653
3.2,32.0,5.632958801498128,1.345
1.6178,21.0,3.487562189054726,1.375
2.6491,5.0,4.482367758186398,2.167
1.6896,21.0,3.527363184079602,1.0
4.2324,9.0,6.118727050183598,1.421
4.3125,37.0,6.945330296127563,2.765
4.2289,25.0,5.154336734693878,4.427
3.9659,26.0,4.257234726688103,1.785
5.1507,34.0,6.257396449704142,2.075
2.8841,46.0,4.851015801354402,2.908
4.8304,38.0,5.216648879402348,5.00001
5.0151,33.0,4.8042763157894735,5.00001
3.4286,44.0,4.136085626911315,2.479
3.3984,36.0,5.739130434782608,0.9
3.1964,29.0,3.977900552486188,1.519
7.611,5.0,6.8557763061074315,3.507
4.5987,12.0,6.527646129541864,1.397
4.0764,41.0,5.530909090909091,5.00001
4.0844,12.0,5.0732984293193715,1.654
1.8571,39.0,4.914342629482071,0.535
2.9484,15.0,5.575155279503106,1.244
3.2516,16.0,5.064777327935222,2.021
1.725,52.0,3.765151515151515,1.115
1.7806,24.0,4.058732612055642,1.35
3.7321,33.0,5.568281938325991,2.165
1.8514,34.0,5.104408352668213,0.665
3.2642,31.0,4.397260273972603,1.856
0.977,40.0,2.3157894736842106,1.188
10.3587,33.0,7.793388429752066,5.00001
3.6736,16.0,4.400352733686067,1.922
5.5867,35.0,5.350574712643678,1.825
2.3929,31.0,3.7445054945054945,1.911
2.754,28.0,3.564841498559078,1.662
3.2279,34.0,5.191335740072202,2.431
1.8417,33.0,3.7804878048780486,1.5
3.0054,17.0,4.885864793678666,1.423
3.2679,26.0,4.182795698924731,2.365
3.8273,16.0,4.029850746268656,3.349
3.9,37.0,4.35279805352798,1.386
1.4833,23.0,4.799307958477509,0.652
2.773,20.0,3.8841405508072175,1.405
4.75,44.0,5.726114649681529,3.558
4.0391,52.0,4.518867924528302,2.799
7.2379,15.0,6.472222222222222,2.51
3.5865,52.0,3.731034482758621,2.9
2.543,46.0,4.477037037037037,2.207
5.3131,36.0,5.56734693877551,3.141
2.1923,52.0,3.0106761565836297,1.55
2.5921,20.0,6.024221453287197,0.942
4.125,38.0,6.340425531914893,0.713
5.8143,45.0,5.17490494296578,3.407
4.7773,37.0,3.5354609929078014,4.0
2.0357,32.0,4.51063829787234,1.073
2.5664,34.0,5.62043795620438,0.675
3.75,29.0,5.318840579710145,1.906
4.8516,52.0,5.350961538461538,3.238
2.9615,19.0,5.381386861313868,1.781
2.7409,41.0,4.513978494623656,1.671
3.6442,43.0,5.304347826086956,1.863
4.0679,24.0,6.347394540942928,1.905
4.65,43.0,7.126279863481229,2.45
5.3433,39.0,7.260869565217392,2.865
7.3731,16.0,7.235955056179775,3.908
2.0893,41.0,3.369565217391304,1.125
1.6875,38.0,17.26923076923077,2.25
1.4676,17.0,5.497076023391813,0.65
3.6435,52.0,4.819070904645477,1.958
6.1237,7.0,6.229007633587786,1.66
5.0772,17.0,5.2439678284182305,2.215
3.0156,37.0,4.818740399385561,2.703
3.0673,38.0,4.881019830028329,2.184
6.2073,31.0,5.934020618556701,2.825
2.2768,42.0,4.088888888888889,1.452
9.0376,20.0,6.844765342960288,2.391
2.5062,47.0,5.177777777777778,0.737
3.1979,36.0,4.543478260869565,1.618
3.1361,16.0,5.339331619537275,0.848
2.1711,45.0,4.713432835820895,1.792
1.9056,25.0,3.6958424507658645,0.6
1.5071,28.0,3.481967213114754,3.167
3.6429,25.0,4.304232804232805,3.171
2.3438,34.0,2.45625,1.521
3.2176,27.0,5.32051282051282,0.894
7.309,8.0,7.745454545454545,3.679
2.9386,13.0,5.2218390804597705,1.434
2.4053,21.0,4.945132743362832,1.784
1.875,44.0,4.666666666666667,0.986
11.1121,15.0,7.778846153846154,4.93
8.5326,7.0,8.469738030713641,3.152
2.7374,9.0,4.433444259567388,1.5
3.5,37.0,4.635036496350365,1.607
2.9524,31.0,3.933793103448276,1.788
2.7333,44.0,5.3567073170731705,1.001
2.7279,34.0,3.404063205417607,3.656
2.6897,33.0,4.467661691542289,1.483
2.9821,29.0,4.827160493827161,1.757
3.1548,50.0,5.4017595307917885,1.577
5.1385,17.0,5.295238095238095,1.795
3.0685,13.0,8.149572649572649,1.625
3.6417,43.0,4.827651515151516,1.784
4.21,45.0,5.089171974522293,1.679
3.7933,34.0,5.327868852459017,1.161
4.5179,17.0,6.124183006535947,2.256
3.1312,49.0,5.831858407079646,2.476
1.4036,31.0,3.4924433249370277,2.096
2.6071,45.0,4.225806451612903,1.125
5.4741,24.0,6.587798845836768,2.388
7.0913,23.0,5.95,2.654
2.944,52.0,4.1239092495637,3.389
2.2538,36.0,3.5,1.813
1.8472,52.0,5.4907063197026025,1.37
2.359,40.0,3.6991596638655464,1.434
1.5268,30.0,3.8555555555555556,0.916
5.8336,36.0,7.46,2.833
2.8403,16.0,6.428571428571429,1.323
2.625,36.0,6.029585798816568,2.1
3.6484,31.0,4.681388012618297,1.896
3.7167,29.0,5.017953321364453,3.089
2.1444,27.0,3.1112299465240643,2.29
3.8929,19.0,4.974293059125964,1.446
3.2026,34.0,5.481393975191967,2.276
4.1167,18.0,5.466666666666667,0.875
